Area,Year,Month,Time,Crime Type,Latitude,Longitude,Cluster
Near Upparpet Police Station,2022.0,12.0,,PUBLIC SAFETY,12.9797,77.5725,-1
Near Vectra House,2023.0,8.0,,PUBLIC SAFETY,12.9519,77.5717,-1
Nelagadranahalli,2018.0,8.0,,THEFT,13.0364,77.4985,0
Nelagadranahalli,2021.0,3.0,,BURGLARY - NIGHT,13.0362,77.4886,0
Nelagadranahalli,2019.0,6.0,,CASES OF HURT,13.0371,77.5136,0
Nelagadranahalli,2017.0,10.0,,SCHEDULED CASTE AND THE SCHEDULED TRIBES,13.04,77.5019,0
Nelagadranahalli,2022.0,4.0,,CRUELTY BY HUSBAND,13.0378,77.515,0
Nelagadranahalli,2023.0,9.0,,CASES OF HURT,13.0397,77.503,0
Nelagadranahalli,2022.0,7.0,,THEFT,13.0378,77.515,0
Nelagadranahalli,2023.0,6.0,,THEFT,13.0416,77.4978,0
NethajiNagara,2017.0,1.0,,MISSING PERSON,12.9691,77.5592,-1
NethajiNagara,2018.0,5.0,,ELECTION,12.9707,77.5601,-1
NethajiNagara,2020.0,2.0,,KIDNAPPING AND ABDUCTION,12.9693,77.5616,-1
NethajiNagara,2020.0,6.0,,CASES OF HURT,12.9688,77.5883,-1
New Gurappanapalya,2021.0,1.0,,THEFT,12.9241,77.6092,-1
New Gurappanapalya,2021.0,7.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9239,77.6011,-1
New Gurappanapalya,2020.0,2.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9235,77.6076,-1
New Pension Lane,2024.0,1.0,,CASES OF HURT,12.9648,77.5551,-1
Nice Road,2024.0,2.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9835,77.4946,-1
Nice road,2019.0,8.0,,MOTOR VEHICLE ACCIDENTS FATAL,12.8492,77.5585,-1
Nice road,2022.0,4.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.848,77.5663,-1
Nice road,2021.0,6.0,,MOTOR VEHICLE ACCIDENTS FATAL,12.8549,77.6104,-1
Nimbekaipura,2020.0,12.0,,MISSING PERSON,13.0661,77.7468,0
Nimbekaipura,2021.0,5.0,,KARNATAKA POLICE ACT 1963,13.0419,77.7588,0
Nimbekaipura,2020.0,1.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0532,77.7559,0
Nimbekaipura,2023.0,7.0,,THEFT,13.0458,77.7513,0
Nimbekaipura,2023.0,5.0,,MISSING PERSON,13.0454,77.7506,0
Nimbekaipura,2023.0,11.0,,MISSING PERSON,13.0568,77.7634,0
Nimbekaipura,2023.0,12.0,,CYBER CRIME,13.053,77.7555,0
Ninth A main,2022.0,6.0,,PUBLIC SAFETY,12.9245,77.6048,-1
Ninth A main,2023.0,8.0,,ATTEMPT TO MURDER,12.9215,77.6027,-1
Ninth A main,2021.0,1.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9181,77.6054,-1
O T PET,2020.0,10.0,,KARNATAKA POLICE ACT 1963,12.9713,77.5778,-1
O T PET,2019.0,3.0,,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),12.9662,77.5819,-1
O.T.PETE ROAD,2016.0,12.0,,CASES OF HURT,12.9677,77.5773,-1
OKLIPURA,2023.0,3.0,,MISSING PERSON,12.9853,77.5715,-1
OLD MADRAS ROAD NEAR BUS STAND,2017.0,1.0,,BURGLARY - NIGHT,13.0053,77.7017,0
OLD MADRAS ROAD NEAR BUS STAND,2018.0,3.0,,THEFT,13.0104,77.7034,0
OLD MADRAS ROAD NEAR BUS STAND,2023.0,10.0,,CYBER CRIME,13.0027,77.7014,0
OLD MADRAS ROAD NEAR BUS STAND,2017.0,7.0,,MISSING PERSON,13.0105,77.7106,0
OLD MADRAS ROAD NEAR BUS STAND,2024.0,2.0,,THEFT,13.0066,77.7035,0
OLD MADRAS ROAD NEAR BUS STAND,2019.0,9.0,,MISSING PERSON,13.0104,77.7028,0
OLD MADRAS ROAD NEAR BUS STAND,2017.0,1.0,,MURDER,13.0031,77.6984,0
OLD MADRAS ROAD NEAR BUS STAND,2017.0,3.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,13.0071,77.7141,0
OMBR LAYOUT,2024.0,1.0,,CYBER CRIME,13.009,77.6501,-1
OPP.CRICKET STADIUM,2022.0,4.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9788,77.6041,-1
ORC Road,2017.0,10.0,,THEFT,12.9596,77.618,0
ORC Road,2024.0,2.0,,DACOITY,12.9804,77.6238,0
ORC Road,2023.0,7.0,,THEFT,12.9541,77.6174,0
ORC Road,2020.0,12.0,,CASES OF HURT,12.9576,77.619,0
ORC Road,2018.0,4.0,,CrPC,12.958,77.618,0
OTHER,2022.0,5.0,,CYBER CRIME,12.8013,77.7119,0
OTHER,2023.0,10.0,,POCSO,12.9069,77.6363,0
OTHER,2023.0,7.0,,CYBER CRIME,12.836,77.7225,0
OTHER,2023.0,7.0,,CYBER CRIME,12.9202,77.6489,0
OTHER,2024.0,1.0,,CASES OF HURT,12.9119,77.6389,0
OTHER,2022.0,8.0,,CASES OF HURT,12.9104,77.6339,0
OTHER,2024.0,2.0,,CRIMINAL TRESPASS,12.8922,77.6381,0
OTHER,2023.0,10.0,,CYBER CRIME,12.9202,77.6489,0
OTHER,2023.0,10.0,,CYBER CRIME,13.1361,77.5651,0
OTHER,2020.0,1.0,,CHEATING,12.9123,77.6385,0
OTHER,2023.0,11.0,,CYBER CRIME,12.8036,77.6709,0
OTHER,2023.0,4.0,,CRIMES RELATED TO WOMEN,13.0781,77.4216,0
OTHER,2022.0,6.0,,CYBER CRIME,13.1754,77.567,0
OTHER,2024.0,3.0,,CHEATING,12.9163,77.628,0
OTHER,2023.0,3.0,,CYBER CRIME,13.0326,77.7383,0
OTHER,2022.0,8.0,,CHEATING,12.9121,77.6445,0
OTHER,2021.0,5.0,,ANIMAL,12.9109,77.6319,0
OTHER AREA,2023.0,12.0,,CYBER CRIME,12.9945,77.5412,-1
OTHER P.S. LIMITS,2023.0,12.0,,CRIMES RELATED TO WOMEN,12.9737,77.6221,-1
OTHER PS LIMITS,2021.0,6.0,,CHEATING,12.891,77.5416,-1
OTHERS,2019.0,1.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.2036,77.5766,-1
OUTER RING ROAD,2023.0,11.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9589,77.6675,-1
Old Airport Road,2023.0,7.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.946,77.64,0
Old Airport Road,2020.0,11.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9703,77.6436,0
Old Airport Road,2019.0,7.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9611,77.6381,0
Old Airport Road,2017.0,5.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9538,77.6397,0
Old Airport Road,2024.0,3.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9577,77.6414,0
Old Airport Road,2016.0,3.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9549,77.6413,0
Old outer ring road,2024.0,2.0,,PUBLIC SAFETY,12.9357,77.5129,-1
Other,2023.0,11.0,,CYBER CRIME,12.9912,77.7132,0
Other,2023.0,10.0,,CYBER CRIME,13.0006,77.7261,0
Other,2023.0,11.0,,CYBER CRIME,12.9614,77.7237,0
Other,2024.0,2.0,,CYBER CRIME,13.021,77.7675,0
Other,2023.0,11.0,,CYBER CRIME,12.9696,77.6855,0
Other,2023.0,12.0,,CYBER CRIME,12.9498,77.7393,0
Other,2023.0,11.0,,CYBER CRIME,12.9812,77.6875,0
Other,2023.0,11.0,,CYBER CRIME,12.9726,77.6797,0
Other,2023.0,9.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.8989,77.4732,0
Other,2024.0,1.0,,CYBER CRIME,12.9184,77.7307,0
Other Jurisdiction,2022.0,12.0,,Failure to appear to Court,12.9804,77.5298,-1
Other ps limits,2023.0,10.0,,CYBER CRIME,12.9748,77.6254,-1
Others,2023.0,9.0,,CYBER CRIME,12.84,77.6632,-1
Others,2023.0,11.0,,CYBER CRIME,12.987,77.6482,-1
Others,2024.0,2.0,,CYBER CRIME,12.987,77.6482,-1
Others,2023.0,11.0,,CYBER CRIME,12.84,77.6632,-1
P AND T COLONY,2024.0,1.0,,THEFT,13.019,77.5942,-1
P AND T COLONY,2024.0,3.0,,CASES OF HURT,13.0214,77.5981,-1
P G ROAD,2023.0,2.0,,THEFT,12.9342,77.5112,-1
P.F Layout,2023.0,1.0,,CHEATING,12.9699,77.5325,-1
P.F Layout,2023.0,1.0,,CRUELTY BY HUSBAND,12.9686,77.5322,-1
P.F Layout,2024.0,2.0,,MISSING PERSON,12.9658,77.5271,-1
P.P LAYOUT,2024.0,1.0,,PUBLIC SAFETY,12.9111,77.5431,-1
PAAPA READY PALYA,2017.0,11.0,,THEFT,12.9723,77.508,-1
PAAPA READY PALYA,2018.0,6.0,,MISSING PERSON,12.9723,77.508,-1
PAAPA READY PALYA,2017.0,6.0,,THEFT,12.9723,77.508,-1
PANCHMUKHI GANESH TEMPLE,2018.0,1.0,,MOLESTATION,13.0088,77.5404,-1
PANCHMUKHI GANESH TEMPLE,2019.0,9.0,,PUBLIC SAFETY,13.0141,77.5423,-1
PANCHMUKHI GANESH TEMPLE,2016.0,10.0,,CRIMES RELATED TO WOMEN,13.01,77.5389,-1
PANTHRAPALYA,2017.0,12.0,,THEFT,12.9441,77.5267,0
PANTHRAPALYA,2023.0,11.0,,THEFT,12.956,77.5459,0
PANTHRAPALYA,2017.0,2.0,,THEFT,12.952,77.537,0
PANTHRAPALYA,2023.0,6.0,,MISSING PERSON,12.9104,77.409,0
PANTHRAPALYA,2017.0,10.0,,THEFT,12.9526,77.5366,0
PANTHRAPALYA,2023.0,7.0,,CRUELTY BY HUSBAND,12.9583,77.5448,0
PAPAREDDYPALY,2023.0,10.0,,THEFT,12.9417,77.4919,-1
PARVATHIPURAM,2017.0,1.0,,CrPC,12.9545,77.5748,-1
PARVATHIPURAM,2016.0,12.0,,THEFT,12.9545,77.5748,-1
PARVATHIPURAM,2018.0,4.0,,CrPC,12.9593,77.5694,-1
PATEL LAYOUT,2022.0,11.0,,MISSING PERSON,12.8865,77.6331,-1
PATTALAMMA LAYOUT,2020.0,6.0,,THEFT,12.9961,77.7489,-1
PATTALAMMA LAYOUT,2023.0,11.0,,THEFT,12.9919,77.7643,-1
PEENYA INDUSTRIAL AREA,2023.0,2.0,,THEFT,13.0102,77.5007,-1
PEENYA INDUSTRIAL AREA,2023.0,10.0,,DEATHS DUE TO RASHNESS/NEGLIGENCE,13.0041,77.5018,-1
PEENYA INDUSTRIAL AREA,2022.0,7.0,,CHEATING,13.0093,77.5083,-1
PILANNA GARDEN SECOND STAGE,2024.0,2.0,,THEFT,13.0183,77.6153,-1
PILLAGANAHALLI,2023.0,12.0,,MISSING PERSON,12.8426,77.5768,-1
PIPELINE,2022.0,6.0,,SLAVERY,13.0063,77.5786,-1
PIPELINE,2022.0,9.0,,CASES OF HURT,12.997,77.5804,-1
PIPELINE,2020.0,4.0,,CASES OF HURT,12.9993,77.583,-1
PLACE ROAD GANDHINAGAR,2017.0,10.0,,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",12.9771,77.5762,-1
PLACE ROAD GANDHINAGAR,2024.0,2.0,,THEFT,12.9745,77.5748,-1
POLICE ROAD,2018.0,4.0,,THEFT,12.9657,77.5758,-1
POORNAPURA.,2023.0,12.0,,THEFT,13.0437,77.5612,-1
POORNAPURA.,2023.0,8.0,,THEFT,13.0455,77.5581,-1
POST OFFICE,2023.0,1.0,,THEFT,12.8981,77.542,-1
PRAKASHNAGAR,2020.0,8.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.985,77.5578,-1
PRAKASHNAGAR,2022.0,8.0,,THEFT,12.985,77.5578,-1
PRASANTHANAGARA,2016.0,3.0,,MISSING PERSON,12.9789,77.5262,-1
PRASANTHANAGARA,2016.0,11.0,,BURGLARY - DAY,12.9694,77.522,-1
PRASHANTNAGARA,2023.0,8.0,,PUBLIC SAFETY,12.9762,77.5265,-1
PRASHANTNAGARA,2022.0,9.0,,PUBLIC SAFETY,12.973,77.523,-1
PRINCE OF WALES ROAD,2016.0,3.0,,CrPC,12.9626,77.5797,-1
PULAKESHI NAGAR PS LIMITS,2023.0,9.0,,PUBLIC SAFETY,12.9987,77.6089,-1
PULAKESHI NAGAR PS LIMITS,2022.0,5.0,,PUBLIC SAFETY,12.9866,77.6123,-1
Panathuru,2023.0,10.0,,CYBER CRIME,12.9509,77.7155,-1
Panathuru,2024.0,2.0,,THEFT,12.9517,77.7042,-1
Panathuru,2023.0,9.0,,CASES OF HURT,12.9518,77.7069,-1
Panathuru,2023.0,9.0,,CASES OF HURT,12.9505,77.7068,-1
Parappana agrahara,2022.0,3.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.8761,77.6749,-1
Pattegarapalya,2022.0,4.0,,CRUELTY BY HUSBAND,12.9755,77.522,-1
Peenya Second Block,2022.0,5.0,,KIDNAPPING AND ABDUCTION,13.0261,77.5102,0
Peenya Second Block,2017.0,11.0,,THEFT,13.0371,77.5196,0
Peenya Second Block,2021.0,2.0,,KIDNAPPING AND ABDUCTION,13.0394,77.5094,0
Peenya Second Block,2022.0,11.0,,CONSUMER,13.0387,77.5139,0
Peenya Second Block,2022.0,6.0,,THEFT,13.0378,77.515,0
Peenya Second Block,2021.0,4.0,,KARNATAKA POLICE ACT 1963,13.0378,77.5161,0
Peenya Second Block,2023.0,9.0,,Karnataka State Local Act,13.039,77.5064,0
Peenya Second Block,2021.0,10.0,,THEFT,13.043,77.5071,0
Peenya Village,2022.0,1.0,,THEFT,13.0356,77.5183,0
Peenya Village,2022.0,6.0,,CASES OF HURT,13.033,77.521,0
Peenya Village,2017.0,9.0,,CHEATING,13.0392,77.5185,0
Peenya Village,2017.0,11.0,,CHEATING,13.0378,77.5233,0
Peenya Village,2022.0,9.0,,THEFT,13.03,77.52,0
Peenya Village,2018.0,9.0,,Karnataka State Local Act,13.0287,77.5197,0
Peenya Village,2021.0,10.0,,CASES OF HURT,13.0354,77.525,0
Peenya Village,2017.0,7.0,,THEFT,13.0292,77.5208,0
Peenya Village,2020.0,7.0,,THEFT,13.0344,77.5276,0
Peenya Village,2018.0,2.0,,NEGLIGENT ACT,13.0292,77.5208,0
Pipeline,2023.0,5.0,,KARNATAKA POLICE ACT 1963,13.0086,77.5692,-1
Pipeline,2021.0,3.0,,MISSING PERSON,12.9976,77.576,-1
Police Road,2023.0,6.0,,THEFT,12.965,77.5722,-1
Power House,2021.0,4.0,,FOREIGNER,13.1992,77.7064,-1
Power House,2021.0,9.0,,FORGERY,13.1992,77.7064,-1
Power House,2020.0,3.0,,FOREIGNER,13.2007,77.7099,-1
Pramod Layout,2021.0,7.0,,THEFT,12.9447,77.5294,-1
Pramod Layout,2020.0,8.0,,SUICIDE,12.9376,77.5276,-1
Prashanthanagar,2023.0,9.0,,POCSO,12.977,77.5279,-1
Preethi Nagar,2021.0,5.0,,Disobedience to Order Promulgated by PublicServan,13.0114,77.5253,0
Preethi Nagar,2021.0,2.0,,MISSING PERSON,13.0114,77.5268,0
Preethi Nagar,2023.0,6.0,,KIDNAPPING AND ABDUCTION,13.0198,77.5264,0
Preethi Nagar,2021.0,4.0,,MOLESTATION,13.0147,77.5232,0
Preethi Nagar,2017.0,5.0,,THEFT,13.0055,77.5283,0
Preethi Nagar,2023.0,8.0,,CYBER CRIME,13.0145,77.5386,0
Preethi Nagar,2022.0,2.0,,CASES OF HURT,13.0069,77.5236,0
Preethi Nagar,2019.0,1.0,,BURGLARY - DAY,13.01,77.5252,0
Preethi Nagar,2022.0,6.0,,KIDNAPPING AND ABDUCTION,13.0158,77.5268,0
Preethi Nagar,2017.0,3.0,,MOLESTATION,13.0195,77.5296,0
Preethi Nagar,2018.0,4.0,,CrPC,13.0094,77.5258,0
Preethi Nagar,2023.0,2.0,,CRIMES RELATED TO WOMEN,13.0098,77.5238,0
Preethi Nagar,2020.0,11.0,,POCSO,13.0114,77.5253,0
Pujamma Circle,2021.0,5.0,,Karnataka State Local Act,12.9596,77.5652,-1
Puttenahalli,2017.0,,,Ordinary Theft,12.93079,77.774284,0
Puttenahalli,2015.0,,,Ordinary Theft,12.934049,77.548061,0
Puttenahalli,2018.0,,,Ordinary Theft,12.922988,77.543718,0
Puttenahalli,2019.0,,,Ordinary Theft,12.934955,77.566138,0
Puttenahalli,2017.0,,,Kidnap,12.9402772,77.572097,0
Puttenahalli,2018.0,,,Ordinary Theft,12.930316,77.553379,0
QUADRANT CIRCLE POLICE OUT POST,2023.0,8.0,,THEFT,12.9834,77.6095,-1
QUADRANT CIRCLE POLICE OUT POST,2023.0,11.0,,CASES OF HURT,12.9849,77.6068,-1
QUEENS ROAD,2022.0,11.0,,MOTOR VEHICLE ACCIDENTS FATAL,12.9868,77.5982,-1
R G HALLI SIIAPURA TUBARAHALLI,2021.0,9.0,,THEFT,12.9555,77.7287,0
R G HALLI SIIAPURA TUBARAHALLI,2023.0,7.0,,CYBER CRIME,12.9509,77.7162,0
R G HALLI SIIAPURA TUBARAHALLI,2023.0,7.0,,CYBER CRIME,12.9496,77.7214,0
R G HALLI SIIAPURA TUBARAHALLI,2018.0,8.0,,MISSING PERSON,12.9535,77.7181,0
R G HALLI SIIAPURA TUBARAHALLI,2020.0,3.0,,THEFT,12.9518,77.7171,0
R G HALLI SIIAPURA TUBARAHALLI,2018.0,8.0,,CHEATING,12.9552,77.7393,0
R G HALLI SIIAPURA TUBARAHALLI,2016.0,2.0,,CRIMINAL INTIMIDATION,12.9542,77.7213,0
R G HALLI SIIAPURA TUBARAHALLI,2023.0,5.0,,MISSING PERSON,12.955,77.7409,0
R G HALLI SIIAPURA TUBARAHALLI,2018.0,4.0,,CrPC,12.939,77.7474,0
R M C YARD,2022.0,12.0,,PUBLIC SAFETY,13.0229,77.5568,0
R M C YARD,2018.0,12.0,,NEGLIGENT ACT,13.0261,77.544,0
R M C YARD,2017.0,4.0,,NEGLIGENT ACT,13.0291,77.5393,0
R M C YARD,2023.0,5.0,,PUBLIC SAFETY,13.0314,77.5405,0
R M C YARD,2016.0,9.0,,PUBLIC SAFETY,13.02,77.5555,0
R M C YARD,2022.0,8.0,,PUBLIC SAFETY,13.023,77.5567,0
R M C YARD,2019.0,11.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0336,77.5315,0
R M C YARD,2021.0,6.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0224,77.5329,0
R M C YARD,2020.0,8.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0144,77.571,0
R M C YARD,2017.0,6.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0212,77.5483,0
R M C YARD,2022.0,6.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0159,77.5627,0
R M C YARD,2022.0,8.0,,PUBLIC SAFETY,13.0195,77.5566,0
R M C YARD,2022.0,7.0,,PUBLIC SAFETY,13.0221,77.5565,0
R M C YARD,2023.0,7.0,,PUBLIC SAFETY,13.0188,77.5578,0
R M C YARD,2017.0,6.0,,NEGLIGENT ACT,13.0303,77.537,0
R M C YARD,2018.0,12.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0188,77.5532,0
R M C YARD,2016.0,9.0,,MOTOR VEHICLE ACCIDENTS FATAL,13.0229,77.5329,0
R M C YARD,2023.0,2.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0289,77.5617,0
R M C YARD,2017.0,7.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.021,77.5561,0
R M C YARD,2017.0,9.0,,NEGLIGENT ACT,13.0242,77.5484,0
R M C YARD,2023.0,1.0,,MOTOR VEHICLE ACCIDENTS FATAL,13.0302,77.5379,0
R M C YARD,2016.0,8.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0239,77.5427,0
R M C YARD,2022.0,12.0,,PUBLIC SAFETY,13.0314,77.5351,0
R M C YARD,2017.0,7.0,,NEGLIGENT ACT,13.029,77.5613,0
R M C YARD,2023.0,8.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0242,77.5336,0
R M C YARD,2017.0,8.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.027,77.5284,0
R M C YARD,2017.0,9.0,,NEGLIGENT ACT,13.0303,77.537,0
R M C YARD,2016.0,8.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0299,77.5376,0
R M C YARD,2017.0,7.0,,NEGLIGENT ACT,13.0303,77.537,0
R M C YARD,2017.0,1.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0222,77.5327,0
R M C YARD,2018.0,4.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0192,77.5531,0
R M C YARD,2016.0,9.0,,PUBLIC SAFETY,13.0242,77.5484,0
R M C YARD,2017.0,7.0,,NEGLIGENT ACT,13.0192,77.5531,0
R M C YARD,2017.0,9.0,,NEGLIGENT ACT,13.0192,77.5531,0
R M C YARD,2017.0,7.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0337,77.5312,0
R M C YARD,2020.0,2.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0288,77.5403,0
R M C YARD,2023.0,7.0,,PUBLIC SAFETY,13.0188,77.5577,0
R M C YARD,2017.0,8.0,,NEGLIGENT ACT,13.0291,77.5393,0
R P C LAYOUT,2023.0,9.0,,PUBLIC SAFETY,12.9662,77.5357,-1
R P C LAYOUT,2023.0,12.0,,PUBLIC SAFETY,12.9731,77.543,-1
R V Road,2021.0,8.0,,MOLESTATION,12.9397,77.5773,-1
R V Road,2022.0,7.0,,THEFT,12.9372,77.576,-1
R V SHETTY LAYOUT,2023.0,8.0,,KARNATAKA POLICE ACT 1963,12.9803,77.5723,-1
R V SHETTY LAYOUT,2020.0,3.0,,KARNATAKA POLICE ACT 1963,12.988,77.5736,-1
R V SHETTY LAYOUT,2020.0,1.0,,THEFT,12.9853,77.5731,-1
R V SHETTY LAYOUT,2021.0,8.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9823,77.573,-1
R.B.I LAYOUT,2022.0,12.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9132,77.5405,-1
R.K Matta,2022.0,1.0,,Failure to appear to Court,12.9495,77.5632,-1
R.K Matta,2018.0,11.0,,CHEATING,12.9516,77.5674,-1
R.K Matta,2017.0,7.0,,THEFT,12.9495,77.563,-1
R.K.HEGADE NAGAR,2024.0,2.0,,THEFT,13.059,77.6354,-1
R.K.HEGADE NAGAR,2023.0,12.0,,CYBER CRIME,13.0722,77.638,-1
R.P.C.LAYOUT,2022.0,2.0,,CHEATING,12.9641,77.5379,-1
R.P.C.LAYOUT,2022.0,7.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9518,77.5518,-1
R.P.C.LAYOUT,2016.0,2.0,,THEFT,12.9634,77.5371,-1
R.R.NAGARA,2019.0,7.0,,KIDNAPPING AND ABDUCTION,12.9018,77.5202,0
R.R.NAGARA,2018.0,10.0,,CRIMINAL BREACH OF TRUST,12.9188,77.511,0
R.R.NAGARA,2023.0,10.0,,CYBER CRIME,12.9096,77.5131,0
R.R.NAGARA,2018.0,10.0,,ROBBERY,12.9167,77.5217,0
R.R.NAGARA,2024.0,1.0,,THEFT,12.909,77.5211,0
R.R.NAGARA,2023.0,11.0,,CHEATING,12.9038,77.5165,0
R.R.NAGARA,2024.0,2.0,,MISSING PERSON,12.9208,77.5154,0
R.R.NAGARA,2018.0,9.0,,CHEATING,12.9135,77.5197,0
R.R.NAGARA,2019.0,10.0,,THEFT,12.9033,77.5236,0
R.R.NAGARA,2021.0,1.0,,CASES OF HURT,12.9224,77.5071,0
R.R.NAGARA,2019.0,6.0,,THEFT,12.8991,77.522,0
R.T.nagar,2016.0,9.0,,MOTOR VEHICLE ACCIDENTS FATAL,13.0207,77.5924,0
R.T.nagar,2019.0,4.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0229,77.6008,0
R.T.nagar,2017.0,4.0,,NEGLIGENT ACT,13.0249,77.5929,0
R.T.nagar,2022.0,7.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0222,77.5845,0
R.T.nagar,2016.0,12.0,,PUBLIC SAFETY,13.0393,77.5895,0
R.T.nagar,2016.0,11.0,,PUBLIC SAFETY,13.027,77.5857,0
R.T.nagar,2020.0,2.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0382,77.5895,0
R.T.nagar,2016.0,10.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0393,77.5895,0
R.T.nagar,2016.0,4.0,,MOTOR VEHICLE ACCIDENTS FATAL,13.027,77.5857,0
R.T.nagar,2016.0,7.0,,PUBLIC SAFETY,13.0393,77.5895,0
R.T.nagar,2017.0,7.0,,NEGLIGENT ACT,13.027,77.5857,0
R.T.nagar,2016.0,12.0,,PUBLIC SAFETY,13.0393,77.5895,0
R.T.nagar,2016.0,8.0,,PUBLIC SAFETY,13.0169,77.584,0
R.T.nagar,2016.0,7.0,,PUBLIC SAFETY,13.0134,77.5936,0
R.T.nagar,2017.0,10.0,,NEGLIGENT ACT,13.0249,77.5929,0
R.T.nagar,2017.0,9.0,,NEGLIGENT ACT,13.0249,77.5929,0
R.T.nagar,2016.0,7.0,,PUBLIC SAFETY,12.9958,77.6017,0
R.T.nagar,2019.0,6.0,,NEGLIGENT ACT,13.0256,77.5852,0
R.T.nagar,2017.0,6.0,,PUBLIC SAFETY,13.0249,77.5929,0
R.V ROAD,2017.0,5.0,,NEGLIGENT ACT,12.9426,77.5711,0
R.V ROAD,2017.0,5.0,,NEGLIGENT ACT,12.9437,77.5711,0
R.V ROAD,2018.0,9.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9393,77.5667,0
R.V ROAD,2017.0,11.0,,PUBLIC SAFETY,12.946,77.5706,0
R.V ROAD,2018.0,7.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9379,77.5684,0
R.V ROAD,2017.0,6.0,,NEGLIGENT ACT,12.9437,77.5741,0
R.V ROAD,2016.0,11.0,,PUBLIC SAFETY,12.9426,77.5711,0
RACE COURSE ROAD,2021.0,11.0,,CASES OF HURT,12.9802,77.5852,0
RACE COURSE ROAD,2023.0,6.0,,COPY RIGHT ACT 1957,12.9852,77.5795,0
RACE COURSE ROAD,2023.0,6.0,,COMMUNAL / RELIGION,12.9841,77.5784,0
RACE COURSE ROAD,2020.0,2.0,,KARNATAKA POLICE ACT 1963,12.9838,77.5857,0
RACE COURSE ROAD,2021.0,6.0,,THEFT,12.9788,77.5833,0
RACE COURSE ROAD,2017.0,4.0,,CASES OF HURT,12.9871,77.5782,0
RAGIHALLI,2019.0,3.0,,Karnataka State Local Act,12.8318,77.5865,-1
RAHDA REDDY LAYOUT,2022.0,11.0,,MISSING PERSON,12.9004,77.6876,-1
RAHDA REDDY LAYOUT,2019.0,7.0,,THEFT,12.9035,77.6881,-1
RAHDA REDDY LAYOUT,2023.0,3.0,,MISSING PERSON,12.8974,77.6819,-1
RAJAGOPALA NAGARA,2020.0,1.0,,THEFT,13.0138,77.5197,-1
RAJAGOPALA NAGARA,2022.0,10.0,,MISSING PERSON,13.003,77.504,-1
RAJAGOPALA NAGARA,2016.0,2.0,,THEFT,13.0145,77.5137,-1
RAJAJINAGAR D BLOCK,2024.0,2.0,,KARNATAKA POLICE ACT 1963,12.998,77.5515,-1
