Area,Year,Month,Time,Crime Type,Latitude,Longitude
RAHDA REDDY LAYOUT,2019,7,,THEFT,12.9035,77.6881
RAHDA REDDY LAYOUT,2023,3,,MISSING PERSON,12.8974,77.6819
RAJAGOPALA NAGARA,2020,1,,THEFT,13.0138,77.5197
RAJAGOPALA NAGARA,2022,10,,MISSING PERSON,13.003,77.504
RAJAGOPALA NAGARA,2016,2,,THEFT,13.0145,77.5137
RAJAJINAGAR D BLOCK,2024,2,,KARNATAKA POLICE ACT 1963,12.998,77.5515
RAJAJINAGAR D BLOCK,2018,7,,THEFT,13.0017,77.554
RAJAJINAGAR D BLOCK,2022,2,,CRIMINAL BREACH OF TRUST,12.9889,77.5558
RAJAJINAGAR R BLOCK,2017,9,,ROBBERY,13.0094,77.549
RAJAJINAGAR R BLOCK,2024,3,,WRONGFUL RESTRAINT/CONFINEMENT,13.0015,77.5531
RAJAJINAGAR R BLOCK,2023,8,,THEFT,13.0022,77.5524
RAJAJINAGAR R BLOCK,2019,7,,THEFT,13.0004,77.5502
RAJAJINAGAR R BLOCK,2018,6,,THEFT,13.0147,77.5541
RAJAJINAGARA,2022,6,,PUBLIC SAFETY,12.9912,77.5577
RAJAJINAGARA,2022,5,,PUBLIC SAFETY,12.9899,77.556
RAJAJINAGARA,2023,3,,PUBLIC SAFETY,12.9857,77.5602
RAJAJINAGARA ENTRENCE,2019,3,,THEFT,12.9824,77.5595
RAJAPURA,2022,1,,BURGLARY - DAY,12.7721,77.641
RAJAPURA,2023,6,,MOTOR VEHICLE ACCIDENTS FATAL,12.7908,77.6572
RAJENDRA NAGARA,2021,7,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9496,77.6161
RAJENDRA NAGARA,2023,11,,PUBLIC SAFETY,12.9379,77.6175
RAJENDRA NAGARA,2023,7,,THEFT,12.9271,77.6238
RAJENDRA NAGARA,2017,6,,CASES OF HURT,12.9469,77.6173
RAJENDRA NAGARA,2020,3,,DACOITY,12.9437,77.6107
RAJENDRA NAGARA,2016,9,,KIDNAPPING AND ABDUCTION,12.946,77.6178
RAMACHANDRAPURA,2021,9,,KIDNAPPING AND ABDUCTION,12.9035,77.5412
RAMAGONDANAHALLI,2023,5,,MISSING PERSON,12.9691,77.7404
RAMAGONDANAHALLI,2023,1,,KARNATAKA POLICE ACT 1963,12.9796,77.7378
RAMAGONDANAHALLI,2022,9,,CHEATING,12.952,77.7209
RAMAGONDANAHALLI,2023,7,,MISSING PERSON,12.9589,77.7198
RAMAGONDANAHALLI,2023,7,,THEFT,12.9624,77.7182
RAMAGONDANAHALLI,2024,2,,CASES OF HURT,12.9754,77.7511
RAMAIAH LAYOUT,2023,9,,CASES OF HURT,13.0505,77.4935
RAMANJANEYA NAGARA,2021,10,,THEFT,12.9102,77.5482
RAMARAO LAYOUT,2016,2,,THEFT,12.9261,77.5503
RAMCHANDRAPURA,2023,12,,PUBLIC SAFETY,12.9913,77.5663
RAMCHANDRAPURA,2023,9,,RIOTS,12.9841,77.5621
RANGARAO ROAD,2022,7,,ROBBERY,12.954,77.5714
RANGARAO ROAD,2023,4,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9503,77.568
RANKA COLONY,2023,8,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9311,77.6071
RANOJI RAO ROAD,2023,11,,MISSING PERSON,12.9476,77.5688
RASSUL MARKET,2023,10,,PUBLIC SAFETY,12.9856,77.606
REVANNA LAYOUT,2023,5,,ATTEMPT TO MURDER,13.0171,77.6856
REVANNA LAYOUT,2021,6,,MOLESTATION,13.0104,77.7028
RHP ROAD,2020,10,,BURGLARY - NIGHT,12.9734,77.6015
RHP ROAD,2023,11,,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",12.9733,77.6073
RMS,2022,1,,THEFT,12.9848,77.6036
ROSE GARDEN NEELASANDRA,2020,9,,THEFT,12.9573,77.6144
ROSE GARDEN NEELASANDRA,2023,7,,THEFT,12.9547,77.6153
ROSE GARDEN NEELASANDRA,2022,1,,CASES OF HURT,12.9511,77.6116
ROSE GARDEN NEELASANDRA,2021,1,,MISSING PERSON,12.9595,77.6042
ROSE GARDEN NEELASANDRA,2023,9,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9545,77.614
RP ROAD,2023,7,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9273,77.4732
RP ROAD,2018,1,,Karnataka State Local Act,12.9319,77.4878
RP ROAD,2020,10,,ROBBERY,12.9213,77.4844
RP ROAD,2017,9,,CASES OF HURT,12.9187,77.4732
RP ROAD,2023,6,,THEFT,12.9225,77.4843
RP ROAD,2024,2,,BURGLARY - NIGHT,12.9181,77.4829
RP ROAD,2022,4,,KARNATAKA POLICE ACT 1963,12.9198,77.4816
RP ROAD,2022,9,,KIDNAPPING AND ABDUCTION,12.918,77.479
RP ROAD,2017,9,,ROBBERY,12.9225,77.4865
RUDRAPPA GARDEN,2024,2,,CASES OF HURT,12.9563,77.5567
RUDRAPPA GARDEN,2022,2,,Failure to appear to Court,12.9573,77.5549
RUDRAPPA GARDEN,2020,9,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9614,77.5653
RV COLLEGE BUS STOP,2022,5,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.916,77.498
RV COLLEGE BUS STOP,2023,5,,THEFT,12.9243,77.5008
Raghavendra Matta,2023,11,,KARNATAKA POLICE ACT 1963,12.9302,77.5264
Raghuvanahalli,2023,11,,CHEATING,13.0735,77.742
Raghuvanahalli,2022,12,,MISCHIEF,13.0736,77.7433
Railway officers qtrs and Khodays house Sheshadri road,2019,6,,CHEATING,12.9805,77.5748
Ramaiah layout,2021,3,,MISSING PERSON,12.926,77.6062
Ramaiah layout,2023,12,,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",12.9239,77.6097
Ramaiah layout,2023,10,,CYBER CRIME,12.9257,77.6079
Ramaiah layout,2021,1,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9367,77.6019
Rampura,2020,9,,ROBBERY,13.0617,77.7166
Rampura,2024,3,,CASES OF HURT,13.0611,77.7159
Rampura,2023,11,,MISSING PERSON,13.0039,77.7393
Rampura,2023,12,,THEFT,13.0428,77.7459
Rampura,2021,2,,MOTOR VEHICLE ACCIDENTS FATAL,13.0352,77.6888
Relaince market,2017,10,,THEFT,13.0203,77.5478
Richmand road,2017,2,,THEFT,12.9711,77.6186
Richmond town,2023,11,,THEFT,12.9748,77.6105
Richmond town,2022,6,,CHEATING,12.9989,77.5509
Roopena Agrahara,2021,7,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.909,77.6243
Roopena Agrahara,2021,7,,CRIMES RELATED TO WOMEN,12.9058,77.6221
Roopena Agrahara,2023,11,,KIDNAPPING AND ABDUCTION,12.9109,77.6246
S C ROAD,2023,10,,CRIMINAL INTIMIDATION,12.9926,77.5729
S C ROAD,2023,6,,KIDNAPPING AND ABDUCTION,12.9917,77.5731
S M ROAD,2021,3,,MOTOR VEHICLE ACCIDENTS FATAL,13.0409,77.545
S M ROAD,2018,5,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0456,77.5411
S M ROAD,2020,12,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.044,77.5547
S M ROAD,2023,4,,PUBLIC SAFETY,13.0517,77.552
S M ROAD,2018,8,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0438,77.5587
S M ROAD,2018,12,,NEGLIGENT ACT,13.0418,77.5472
S R Nagara,2021,3,,CHEATING,12.966,77.5913
S R Nagara,2020,2,,THEFT,12.9625,77.5915
S R Nagara,2022,11,,Failure to appear to Court,12.963,77.5922
S R Nagara,2022,1,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9652,77.5925
S R Nagara,2020,8,,POCSO,12.9677,77.5927
S R S Road,2016,5,,RAPE,13.0295,77.5287
S S TEMPLE ROAD,2023,4,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9525,77.574
S.BANGIPURA,2023,10,,ROBBERY,12.8374,77.64
S.BANGIPURA,2024,3,,KIDNAPPING AND ABDUCTION,12.8544,77.5424
S.P. ROAD JUNCTION,2023,10,,MOTOR VEHICLE ACCIDENTS FATAL,12.9226,77.6194
S.V.G Nagar,2022,9,,CASES OF HURT,12.9716,77.5239
S.V.G Nagar,2023,11,,CRUELTY BY HUSBAND,12.9731,77.5247
SADASHIVANAGAR,2023,8,,THEFT,13.0095,77.5858
SADASHIVANAGAR,2020,3,,THEFT,12.9989,77.5921
SADASHIVANAGAR,2019,8,,THEFT,13.0068,77.5847
SADASHIVANAGAR,2020,11,,CRIMES RELATED TO WOMEN,13.0374,77.564
SADASHIVANAGAR,2023,9,,Karnataka State Local Act,13.0144,77.5838
SADASHIVANAGAR,2024,3,,CYBER CRIME,13.0149,77.5726
SADASHIVANAGAR,2019,5,,THEFT,13.0127,77.5839
SADASHIVANAGAR,2019,2,,CASES OF HURT,13.0337,77.5654
SADASHIVANAGAR,2019,7,,CASES OF HURT,13.0036,77.5839
SADASHIVANAGAR,2021,7,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,13.0413,77.5619
SADASHIVANAGAR,2021,10,,CASES OF HURT,13.0406,77.5622
SADASHIVANAGAR,2021,5,,CHEATING,13.0296,77.5675
SADASHIVANAGAR,2023,4,,THEFT,13.0104,77.5813
SAJJAN RAO ROAD,2022,2,,CHEATING,12.9537,77.5777
SAMPIGEHALLI,2023,10,,CYBER CRIME,13.0757,77.6334
SANEGURUVANAHALLI SIXTH MAIN TO EIGHTH MAIN,2017,10,,CHEATING,12.9887,77.5658
SANJAYA NAGAR,2017,2,,NEGLIGENT ACT,13.0414,77.588
SANJAYA NAGAR,2016,6,,PUBLIC SAFETY,13.0268,77.5797
SANJAYA NAGAR,2020,3,,MOTOR VEHICLE ACCIDENTS FATAL,13.0461,77.5657
SANJAYA NAGAR,2017,9,,NEGLIGENT ACT,13.0425,77.5732
SANJAYA NAGAR,2016,8,,PUBLIC SAFETY,13.0274,77.5769
SARAKKI,2023,10,,THEFT,12.9085,77.5733
SARAKKI AGRAHARA,2023,12,,THEFT,12.9165,77.5877
SARAKKI VILLAGE,2023,12,,SUICIDE,12.9083,77.6042
SARJAPURA,2022,11,,CRIMINAL TRESPASS,13.0162,77.7249
SATELITE BUS STAND,2017,11,,THEFT,12.9469,77.5386
SATELITE BUS STAND,2018,12,,NEGLIGENT ACT,12.9552,77.5446
SATELITE BUS STAND,2018,12,,KIDNAPPING AND ABDUCTION,12.9485,77.5396
SATELITE BUS STAND,2017,4,,THEFT,12.9523,77.5434
SATELITE BUS STAND,2017,9,,CRIMINAL INTIMIDATION,12.9436,77.5378
SATELITE BUS STAND,2016,12,,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),12.9527,77.5434
SATYAMMANAKUTE,2022,12,,CRIMINAL TRESPASS,12.8891,77.5561
SBI Officer's Colony,2019,9,,THEFT,12.9953,77.5262
SBM COLONY,2019,1,,CHEATING,13.0364,77.5536
SECOND BLOCK,2019,4,,ROBBERY,12.985,77.5578
SECOND BLOCK,2016,6,,THEFT,12.9901,77.554
SECOND BLOCK,2021,9,,MISSING PERSON,12.985,77.5578
SECOND BLOCK,2022,3,,CHEATING,12.985,77.5578
SECOND BLOCK,2017,8,,ROBBERY,12.9901,77.554
SEPPINGS ROAD,2023,8,,THEFT,12.9849,77.6057
SERPENTAIN ROAD,2022,3,,CRIMINAL BREACH OF TRUST,12.9954,77.5777
SHAMBUPALYA,2023,11,,KARNATAKA POLICE ACT 1963,12.9546,77.5768
SHAMBUPALYA,2018,10,,THEFT,12.9632,77.5786
SHAMBUPALYA,2022,8,,MISSING PERSON,12.9688,77.5794
SHAMBUPALYA,2018,5,,CASES OF HURT,12.9603,77.5798
SHAMBUPALYA,2019,6,,CASES OF HURT,12.9601,77.5806
SHANKARA NAGARA,2017,9,,THEFT,13.0125,77.5434
SHANKARA NAGARA,2021,7,,THEFT,13.0163,77.5425
SHANKARMUT ROAD,2023,8,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9507,77.5729
SHANKARMUT ROAD,2019,2,,THEFT,12.9515,77.5705
SHIRKE,2023,9,,THEFT,12.929,77.4925
SHIRKE,2022,3,,THEFT,12.9246,77.4931
SHIRKE APPARTMENTS,2023,9,,CYBER CRIME,12.9015,77.4873
SHIRKE APPARTMENTS,2018,4,,MISSING PERSON,12.9067,77.4885
SHIVANAGARA,2019,7,,CRIMES RELATED TO WOMEN,12.9853,77.5439
SHIVANAGARA,2019,4,,CRUELTY BY HUSBAND,12.9862,77.5473
SHIVANAGARA,2016,10,,CrPC,12.9931,77.5458
SHIVKOTE,2021,7,,CHEATING,13.2077,77.5617
SIDDAIAH ROAD LEFT SIDE,2023,12,,CHEATING,12.9603,77.601
SILICON CITY LAYOUT,2019,12,,MISSING PERSON,12.8779,77.5689
SILIVER JUBILI ROAD,2023,4,,PUBLIC SAFETY,12.9641,77.5818
SILUVEPURA,2021,6,,MISSING PERSON,13.0791,77.5132
SILUVEPURA,2018,11,,MISSING PERSON,13.0791,77.5132
SILUVEPURA,2021,3,,CHEATING,13.0791,77.5132
SILUVEPURA,2023,6,,BURGLARY - NIGHT,13.0791,77.5132
SILUVEPURA,2019,9,,MISSING PERSON,13.0791,77.5132
SILUVEPURA,2020,5,,MISSING PERSON,13.0791,77.5132
SINGASANDRA,2022,3,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.8474,77.6821
SINGASANDRA,2021,4,,MISSING PERSON,12.8736,77.6573
SINGASANDRA,2023,3,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.8769,77.6679
SINGENA AGRAHARA,2023,4,,THEFT,12.8759,77.7255
SINGENA AGRAHARA,2019,8,,SUICIDE,12.8613,77.707
SINGENA AGRAHARA,2021,4,,THEFT,12.867,77.7018
SINGENA AGRAHARA,2021,4,,MISSING PERSON,12.8475,77.7029
SINGENA AGRAHARA,2023,10,,KIDNAPPING AND ABDUCTION,12.8688,77.7008
SINGRAHALLI,2022,5,,MISSING PERSON,13.2111,77.5978
SIR M V NAGAR,2023,10,,THEFT,13.0042,77.6573
SOMASUNDARAPALYA,2023,4,,KIDNAPPING AND ABDUCTION,12.8988,77.6516
SOMASUNDARAPALYA,2021,9,,MISSING PERSON,12.8979,77.6511
SONNENA HALLI,2023,8,,CYBER CRIME,12.933,77.4851
SOUTH DVN,2024,2,,CYBER CRIME,12.8444,77.5348
SOUTH DVN,2023,11,,CYBER CRIME,12.9238,77.5637
SOUTH DVN,2023,12,,CYBER CRIME,12.914,77.5473
SOUTH DVN,2023,12,,CYBER CRIME,12.925,77.5787
SOUTH DVN,2023,11,,CYBER CRIME,12.8771,77.6391
SOUTH DVN,2024,1,,CYBER CRIME,12.8994,77.5576
SOUTH DVN,2024,3,,CYBER CRIME,12.9223,77.5607
SOUTH DVN,2023,11,,CYBER CRIME,12.9518,77.62
SOUTH DVN,2024,2,,CYBER CRIME,12.9001,77.5692
SOUTH DVN,2024,1,,CYBER CRIME,12.9412,77.5399
SOUTH DVN,2022,10,,CYBER CRIME,12.9048,77.546
SOUTH DVN,2024,2,,CYBER CRIME,12.8806,77.5565
SOUTH DVN,2024,2,,CYBER CRIME,12.9367,77.5383
SOUTH DVN,2024,1,,CYBER CRIME,12.9125,77.5734
SOUTH DVN,2023,11,,CYBER CRIME,12.907,77.5517
SOUTH DVN,2024,2,,CYBER CRIME,12.8444,77.4762
SOUTH DVN,2023,11,,CYBER CRIME,12.9224,77.5412
SREEGANDHADA KAVAL,2022,3,,KIDNAPPING AND ABDUCTION,12.9894,77.5017
SREEGANDHADA KAVAL,2023,12,,MISSING PERSON,12.9829,77.5298
SREYAS COLONY,2020,2,,CHEATING,12.8831,77.5781
SRINAGARA,2022,6,,ATTEMPT TO MURDER,12.9441,77.5543
SRINAGARA,2022,12,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9443,77.5551
SRINAGARA,2020,11,,THEFT,12.9462,77.5541
SRINIDHI LAYOUT,2017,3,,THEFT,13.0764,77.5568
SRINIDHI LAYOUT,2023,10,,CYBER CRIME,12.9106,77.5755
SRINIDHI LAYOUT,2022,8,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.8807,77.5576
SRINIVASA NAGARA,2024,1,,MURDER,12.9382,77.5565
SRINIVASA THEATER,2022,10,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9159,77.5447
SRINIVASANAGAR,2020,2,,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),12.9308,77.547
SRIRAMPURA,2023,11,,CASES OF HURT,12.9923,77.569
SRIRANGA NAGARA,2023,11,,MISSING PERSON,12.9392,77.5343
SSI area,2023,12,,CHEATING,12.9812,77.5547
SUBASH NAGARA,2019,3,,THEFT,12.9315,77.4951
SUBASH NAGARA,2023,7,,THEFT,12.9265,77.4858
SUBRAMANYA NAGAR,2017,12,,THEFT,13.0089,77.5556
SUBRAMANYA NAGAR,2024,3,,CRUELTY BY HUSBAND,13.0038,77.5537
SUBRAMANYA NAGAR,2023,10,,THEFT,13.0039,77.5599
SUBRAMANYA NAGAR,2023,11,,MOLESTATION,13.0034,77.5537
SUBRAMANYA NAGAR,2018,10,,THEFT,13.0083,77.5569
SUBRAMANYANAGAR,2024,2,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0124,77.5562
SULTHANPALYA,2019,4,,CASES OF HURT,13.0274,77.597
SULTHANPET POOTPATH,2021,10,,COPY RIGHT ACT 1957,12.9659,77.5773
SULTHANPET POOTPATH,2024,1,,BURGLARY - NIGHT,12.9705,77.5728
SUNDHARANAGARA,2017,7,,CASES OF HURT,13.042,77.5574
SUNKADAKATTE,2022,8,,THEFT,12.9896,77.5052
SUNKADAKATTE,2023,6,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9951,77.5137
SUNKADAKATTE,2022,7,,THEFT,12.9958,77.5025
SUNKADAKATTE,2024,1,,THEFT,12.9961,77.505
SUNKADAKATTE,2022,11,,THEFT,12.9906,77.5047
SUNKADAKATTE,2023,10,,MISSING PERSON,12.992,77.5096
SUNKENAHALLI,2022,11,,CASES OF HURT,12.9443,77.5612
Sadahalli Bande,2021,6,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,13.2055,77.667
Safina Tower,2021,1,,CHEATING,12.9836,77.5967
Safina Tower,2023,1,,CHEATING,12.9826,77.5966
Sahakara nagara,2024,2,,MISSING PERSON,13.0586,77.583
Sandyagappa Reddy Lay Out,2022,6,,THEFT,13.0536,77.6154
Satelite Bus Stand,2019,8,,MISSING PERSON,12.9532,77.5437
Satelite Bus Stand,2023,3,,KARNATAKA POLICE ACT 1963,12.953,77.5428
Satelite Bus Stand,2019,5,,ROBBERY,12.9534,77.5424
Sena Vihar,2023,10,,ROBBERY,13.025,77.6396
Service Road,2023,4,,KARNATAKA POLICE ACT 1963,12.9853,77.5426
Service Road,2017,8,,CHEATING,12.9893,77.5497
Seventh Block Jayanagar,2019,6,,CHEATING,12.9255,77.587
Seventh Block Jayanagar,2020,1,,Karnataka State Local Act,12.9277,77.578
Shamanna Garden,2023,6,,CASES OF HURT,12.959,77.5439
Shamanna Garden,2021,8,,POCSO,12.9571,77.5418
Shankarapua,2015,,,Kidnap,12.90795681,77.53644101
Shankarapua,2015,,,Kidnap,12.90353394,77.54124559
Shanthinagar,2021,5,,Karnataka State Local Act,12.9649,77.5973
Shastry Nagar,2020,4,,ATTEMPT TO MURDER,12.9917,77.56
Shivaji road,2023,9,,MOLESTATION,12.9865,77.5982
Siddapura,2015,,,Kidnap,12.95226481,77.56999599
Siddapura,2018,,,Kidnap,12.938148,77.534806
Siddapura,2018,,,Kidnap,12.892905,77.561042
Siddapura,2019,,,Kidnap,12.94165,77.56075
Siddapura,2017,,,Kidnap,12.884022,77.583093
Siddapura,2019,,,Kidnap,12.904553,77.560433
Siddapura,2017,,,Rape,12.933274,77.583281
Siddapura,2019,,,Kidnap,12.88992359,77.58079977
Siddapura,2019,,,Kidnap,12.95585487,77.57783568
Silver Oak Layut,2024,2,,ATTEMPT TO MURDER,12.8986,77.5731
Singanayakanahalli,2023,10,,BURGLARY - DAY,13.1509,77.5698
Singanayakanahalli,2022,6,,CASES OF HURT,13.1477,77.5683
Singayyanapalya,2017,4,,CASES OF HURT,12.9934,77.675
Sixth Main,2022,3,,FORGERY,12.9369,77.5682
Skyline City Apartment,2022,10,,ARMS ACT  1959,12.9619,77.5218
Snehanagar,2022,5,,THEFT,13.0696,77.6019
Southeast,2023,7,,CYBER CRIME,12.9121,77.6446
Southeast,2024,1,,CYBER CRIME,12.8497,77.5644
Southeast,2023,12,,CYBER CRIME,12.9209,77.6532
Southeast,2024,1,,CYBER CRIME,12.8804,77.6164
Southeast,2023,11,,CYBER CRIME,12.9122,77.6456
Southeast,2023,10,,CYBER CRIME,12.8698,77.6647
Southeast,2023,4,,CYBER CRIME,12.8512,77.5789
Southeast,2023,4,,CYBER CRIME,12.9121,77.6446
Southeast,2023,12,,CYBER CRIME,12.8686,77.6086
Southeast,2023,11,,CYBER CRIME,12.942,77.6083
Southeast,2023,11,,CYBER CRIME,12.882,77.6245
St. Marks Road,2019,3,,POCSO,12.9711,77.5966
St. Marks Road,2018,4,,CrPC,12.973,77.5998
St. Marks Road,2021,11,,CHEATING,12.9761,77.5995
St. Marks Road,2023,10,,CHEATING,12.9756,77.5973
Subbarama Chetty Road,2017,9,,RIOTS,12.9402,77.5733
Subhedhar Palya,2024,1,,CYBER CRIME,13.021,77.5606
Subramanyapura,2015,,,Assault,12.89957983,77.57417171
Subramanyapura,2016,,,Assault,12.944557,77.593306
Subramanyapura,2017,,,Assault,12.94464,77.588556
Subramanyapura,2019,,,Assault,12.91564682,77.53910415
Subramanyapura,2018,,,Assault,12.931904,77.585883
Subramanyapura,2018,,,Assault,12.90931424,77.55526626
Subramanyapura,2015,,,Assault,12.935734,77.590385
Subramanyapura,2017,,,Assault,12.863971,77.541557
Subramanyapura,2017,,,Assault,12.861915,77.561583
Subramanyapura,2019,,,Assault,12.91242363,77.54851768
Subramanyapura,2019,,,Assault,12.89200041,77.57428171
Subramanyapura,2018,,,Assault,12.934866,77.5686996
Subramanyapura,2018,,,Assault,12.9376775,77.57472052
Subramanyapura,2015,,,Assault,12.8980801,77.5804562
Subramanyapura,2017,,,Assault,12.935789,77.590731
Subramanyapura,2018,,,Assault,12.882462,77.569158
Suggatta,2024,1,,CASES OF HURT,13.1691,77.635
Suggatta,2023,11,,THEFT,13.1754,77.6352
T B ROAD,2023,11,,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",12.9756,77.5748
T DASARAHALLI,2022,1,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0578,77.5213
T DASARAHALLI,2022,7,,MOTOR VEHICLE ACCIDENTS FATAL,13.0291,77.4833
T DASARAHALLI,2016,3,,PUBLIC SAFETY,13.0454,77.5073
T DASARAHALLI,2023,1,,PUBLIC SAFETY,13.0414,77.5173
T DASARAHALLI,2017,6,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0472,77.5016
T DASARAHALLI,2016,8,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0347,77.5298
T DASARAHALLI,2016,3,,PUBLIC SAFETY,13.0454,77.5073
T DASARAHALLI,2017,8,,NEGLIGENT ACT,13.0454,77.5073
T DASARAHALLI,2016,9,,PUBLIC SAFETY,13.0458,77.5059
T DASARAHALLI,2023,4,,PUBLIC SAFETY,13.043,77.5071
T DASARAHALLI,2017,1,,NEGLIGENT ACT,13.0396,77.5183
T DASARAHALLI,2017,11,,NEGLIGENT ACT,13.0441,77.5158
T DASARAHALLI,2023,4,,PUBLIC SAFETY,13.0347,77.5297
T DASARAHALLI,2023,12,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0412,77.5284
T DASARAHALLI,2016,12,,PUBLIC SAFETY,13.0453,77.5067
T DASARAHALLI,2017,7,,NEGLIGENT ACT,13.011,77.5072
T DASARAHALLI,2018,3,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0498,77.5077
T DASARAHALLI,2022,6,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0399,77.5183
T DASARAHALLI,2016,7,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0408,77.5176
T DASARAHALLI,2017,10,,NEGLIGENT ACT,13.0454,77.5073
T DASARAHALLI,2016,5,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0424,77.5147
T DASARAHALLI,2016,3,,PUBLIC SAFETY,13.046,77.5048
T DASARAHALLI,2023,3,,PUBLIC SAFETY,13.0347,77.5296
T DASARAHALLI,2016,9,,PUBLIC SAFETY,13.0402,77.5185
T DASARAHALLI,2019,1,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0013,77.5055
T DASARAHALLI,2016,3,,PUBLIC SAFETY,13.0339,77.5209
T DASARAHALLI,2016,3,,PUBLIC SAFETY,13.0356,77.5181
T DASARAHALLI,2017,6,,NEGLIGENT ACT,13.0451,77.508
T DASARAHALLI,2017,9,,NEGLIGENT ACT,13.0284,77.5197
T DASARAHALLI,2024,1,,MOTOR VEHICLE ACCIDENTS FATAL,13.0233,77.5101
T DASARAHALLI,2016,9,,PUBLIC SAFETY,13.0458,77.5059
T DASARAHALLI,2017,1,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0428,77.513
T DASARAHALLI,2016,8,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0378,77.522
T DASARAHALLI,2017,4,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0398,77.5187
T DASARAHALLI,2017,7,,NEGLIGENT ACT,13.0285,77.5197
T RAMAIAH GARDEN,2024,2,,CYBER CRIME,12.8662,77.6173
T RAMAIAH GARDEN,2023,11,,CASES OF HURT,12.8672,77.6044
T.C.PALY,2020,3,,CRUELTY BY HUSBAND,13.0104,77.7028
T.C.PALY,2023,12,,CHEATING,13.0238,77.7042
T.C.PALY,2019,5,,THEFT,13.0104,77.7028
T.C.PALY,2020,5,,THEFT,13.0104,77.7028
T.C.PALY,2023,12,,CYBER CRIME,13.013,77.6967
T.C.PALY,2023,5,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,13.0,77.6773
T.C.PALYA,2018,8,,KIDNAPPING AND ABDUCTION,13.0104,77.7028
T.C.PALYA,2017,7,,CrPC,13.0242,77.693
T.C.PALYA,2016,9,,MISSING PERSON,13.0452,77.693
T.C.PALYA,2018,5,,THEFT,13.0091,77.6885
T.C.PALYA,2023,4,,MISSING PERSON,13.0091,77.6933
T.C.PALYA,2022,6,,ROBBERY,13.0234,77.7014
T.C.PALYA,2017,6,,THEFT,13.0077,77.6974
T.C.PALYA,2016,6,,KIDNAPPING AND ABDUCTION,13.0011,77.7132
T.C.PALYA,2023,11,,THEFT,13.024,77.6633
T.C.PALYA,2023,10,,CRIMINAL TRESPASS,13.0019,77.702
T.C.PALYA,2019,10,,CRIMES RELATED TO WOMEN,13.0104,77.7028
T.C.PALYA,2019,3,,THEFT,13.0194,77.7149
T.C.PALYA,2017,11,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,13.0169,77.6738
T.CHOWDAIAH ROAD,2017,10,,PUBLIC SAFETY,12.9998,77.584
T.Channaiah Layout,2024,1,,MISSING PERSON,13.0342,77.6196
T.Dasarahalli,2017,12,,CRIMES RELATED TO WOMEN,13.0313,77.4867
T.Dasarahalli,2019,5,,CRUELTY BY HUSBAND,13.036,77.4832
